dataset_name,audio_path,emotion_tag,emotion_level,text,language,duration,speaker_id,speaker_gender
ESD,ESD/0011/Angry/0011_000375.wav,Angry,,She is now choosing skirt to wear.,en,2.549,ESD_0011,M
ESD,ESD/0011/Angry/0011_000413.wav,Angry,,Asteroid three hundred and twenty five.,en,2.946,ESD_0011,M
ESD,ESD/0011/Angry/0011_000407.wav,Angry,,Hannibal came to see you.,en,2.047,ESD_0011,M
ESD,ESD/0011/Angry/0011_000361.wav,Angry,,Chapter ten a warm welcome.,en,2.635,ESD_0011,M
ESD,ESD/0011/Angry/0011_000359.wav,Angry,,On the twenty second of last march.,en,2.809,ESD_0011,M
ESD,ESD/0011/Angry/0011_000365.wav,Angry,,Poor Tom now is dead!,en,2.353,ESD_0011,M
ESD,ESD/0011/Angry/0011_000403.wav,Angry,,He was still in the forest!,en,2.201,ESD_0011,M
ESD,ESD/0011/Angry/0011_000417.wav,Angry,,I suppose no; it doesn't!,en,2.611,ESD_0011,M
ESD,ESD/0011/Angry/0011_000371.wav,Angry,,As rich-as Peter's son in law!,en,2.581,ESD_0011,M
ESD,ESD/0011/Angry/0011_000629.wav,Angry,,These words behind the ears is nonsense.,en,3.059,ESD_0011,M
ESD,ESD/0011/Angry/0011_000601.wav,Angry,,The ladybug told them proudly.,en,2.226,ESD_0011,M
ESD,ESD/0011/Angry/0011_000615.wav,Angry,,I've just shot a stag.,en,1.976,ESD_0011,M
ESD,ESD/0011/Angry/0011_000588.wav,Angry,,Today isn't an other day.,en,2.435,ESD_0011,M
ESD,ESD/0011/Angry/0011_000577.wav,Angry,,Born once every one hundred years; dies in flames!,en,4.362,ESD_0011,M
ESD,ESD/0011/Angry/0011_000563.wav,Angry,,Let it give us a chance; my precious.,en,2.625,ESD_0011,M
ESD,ESD/0011/Angry/0011_000562.wav,Angry,,No thank you.,en,1.35,ESD_0011,M
ESD,ESD/0011/Angry/0011_000576.wav,Angry,,And the next day. Nurse will be released.,en,3.396,ESD_0011,M
ESD,ESD/0011/Angry/0011_000589.wav,Angry,,This is the way that snakes always talk.,en,2.867,ESD_0011,M
ESD,ESD/0011/Angry/0011_000614.wav,Angry,,Slam the doors and wedge them!,en,2.164,ESD_0011,M
ESD,ESD/0011/Angry/0011_000600.wav,Angry,,Her kind and firm glance.,en,2.63,ESD_0011,M
ESD,ESD/0011/Angry/0011_000628.wav,Angry,,I know you .,en,1.749,ESD_0011,M
ESD,ESD/0011/Angry/0011_000416.wav,Angry,,Shall we let barbara in?,en,1.827,ESD_0011,M
ESD,ESD/0011/Angry/0011_000370.wav,Angry,,At the roots-of a bush of a grass.,en,2.801,ESD_0011,M
ESD,ESD/0011/Angry/0011_000364.wav,Angry,,Annie please please don't hurt me!,en,2.74,ESD_0011,M
ESD,ESD/0011/Angry/0011_000402.wav,Angry,,From August eighteenth; of their divorce.,en,3.292,ESD_0011,M
ESD,ESD/0011/Angry/0011_000358.wav,Angry,,That was his chief thought.,en,1.71,ESD_0011,M
ESD,ESD/0011/Angry/0011_000399.wav,Angry,,Then we all say aha!,en,2.257,ESD_0011,M
ESD,ESD/0011/Angry/0011_000428.wav,Angry,,The art quite safe with me.,en,1.939,ESD_0011,M
ESD,ESD/0011/Angry/0011_000372.wav,Angry,,And what are doves. And what are doves.,en,2.99,ESD_0011,M
ESD,ESD/0011/Angry/0011_000414.wav,Angry,,And we are so thirsty!,en,2.383,ESD_0011,M
ESD,ESD/0011/Angry/0011_000400.wav,Angry,,Rabbit gave dog a hurrying up sort of nudge.,en,3.358,ESD_0011,M
ESD,ESD/0011/Angry/0011_000366.wav,Angry,,Mister share man; I move for a division.,en,2.67,ESD_0011,M
ESD,ESD/0011/Angry/0011_000616.wav,Angry,,We may join with that power.,en,2.183,ESD_0011,M
ESD,ESD/0011/Angry/0011_000602.wav,Angry,,I am run off my feet.,en,3.168,ESD_0011,M
ESD,ESD/0011/Angry/0011_000548.wav,Angry,,I'd shoot myself. a pause.,en,2.99,ESD_0011,M
ESD,ESD/0011/Angry/0011_000560.wav,Angry,,It weighs seven point five kilogram.,en,2.967,ESD_0011,M
ESD,ESD/0011/Angry/0011_000574.wav,Angry,,Do you know the lid opens?,en,2.14,ESD_0011,M
ESD,ESD/0011/Angry/0011_000575.wav,Angry,,Her existence makes him pleasant.,en,2.676,ESD_0011,M
ESD,ESD/0011/Angry/0011_000561.wav,Angry,,From each cake; there sprang a huge dog.,en,3.591,ESD_0011,M
ESD,ESD/0011/Angry/0011_000549.wav,Angry,,Captain Tom receives an angry letter.,en,2.626,ESD_0011,M
ESD,ESD/0011/Angry/0011_000603.wav,Angry,,I have a soothsayer.,en,2.178,ESD_0011,M
ESD,ESD/0011/Angry/0011_000617.wav,Angry,,Chapter eleven on the doorstep.,en,2.613,ESD_0011,M
ESD,ESD/0011/Angry/0011_000401.wav,Angry,,Said the American to Chinese.,en,2.724,ESD_0011,M
ESD,ESD/0011/Angry/0011_000367.wav,Angry,,Why has this egg not broken?,en,2.322,ESD_0011,M
ESD,ESD/0011/Angry/0011_000373.wav,Angry,,I thought you meant how old are you?,en,2.339,ESD_0011,M
ESD,ESD/0011/Angry/0011_000415.wav,Angry,,Tom could hardly speak for laughing.,en,2.421,ESD_0011,M
ESD,ESD/0011/Angry/0011_000429.wav,Angry,,All my gum tips gone as well.,en,2.465,ESD_0011,M
ESD,ESD/0011/Angry/0011_000398.wav,Angry,,You are not a runaway;who are you?,en,2.78,ESD_0011,M
ESD,ESD/0011/Angry/0011_000395.wav,Angry,,The nastiest things they saw were the cobwebs.,en,3.71,ESD_0011,M
ESD,ESD/0011/Angry/0011_000381.wav,Angry,,All smile were real and the happier the more sincere .,en,3.775,ESD_0011,M
ESD,ESD/0011/Angry/0011_000430.wav,Angry,,Then there was a report.,en,1.926,ESD_0011,M
ESD,ESD/0011/Angry/0011_000356.wav,Angry,,Andy what's the gyre and to the gimble.,en,2.673,ESD_0011,M
ESD,ESD/0011/Angry/0011_000424.wav,Angry,,Come on my jack in the boxes!,en,2.35,ESD_0011,M
ESD,ESD/0011/Angry/0011_000418.wav,Angry,,I do not eat bread.,en,2.425,ESD_0011,M
ESD,ESD/0011/Angry/0011_000632.wav,Angry,,Alice I won't forget it again.,en,2.552,ESD_0011,M
ESD,ESD/0011/Angry/0011_000626.wav,Angry,,Can your name be more hilarious?,en,2.991,ESD_0011,M
ESD,ESD/0011/Angry/0011_000587.wav,Angry,,What would they do at the end of the year?,en,2.169,ESD_0011,M
ESD,ESD/0011/Angry/0011_000593.wav,Angry,,And has you slain him?,en,1.983,ESD_0011,M
ESD,ESD/0011/Angry/0011_000544.wav,Angry,,Yeah; I miss her.,en,1.88,ESD_0011,M
ESD,ESD/0011/Angry/0011_000550.wav,Angry,,That cloth does not look worth much!,en,2.7,ESD_0011,M
ESD,ESD/0011/Angry/0011_000578.wav,Angry,,It says no way! shouted Daisy.,en,3.234,ESD_0011,M
ESD,ESD/0011/Angry/0011_000579.wav,Angry,,The first year they sowed rye.,en,2.526,ESD_0011,M
ESD,ESD/0011/Angry/0011_000551.wav,Angry,,A lady; is on Alice's lap!,en,2.732,ESD_0011,M
ESD,ESD/0011/Angry/0011_000545.wav,Angry,,A boat put out on the bay.,en,2.074,ESD_0011,M
ESD,ESD/0011/Angry/0011_000592.wav,Angry,,Give me your hand or I will cry harder than before.,en,3.47,ESD_0011,M
ESD,ESD/0011/Angry/0011_000586.wav,Angry,,How rash you are!,en,2.309,ESD_0011,M
ESD,ESD/0011/Angry/0011_000627.wav,Angry,,The end part is fish mouth.,en,2.145,ESD_0011,M
ESD,ESD/0011/Angry/0011_000633.wav,Angry,,They had been named Tom and Jerry.,en,2.704,ESD_0011,M
ESD,ESD/0011/Angry/0011_000419.wav,Angry,,Not much use is it; sam?,en,2.091,ESD_0011,M
ESD,ESD/0011/Angry/0011_000425.wav,Angry,,I'd far rather go without them than eat them!,en,3.065,ESD_0011,M
ESD,ESD/0011/Angry/0011_000431.wav,Angry,,And I never had a whooping cough why.,en,2.758,ESD_0011,M
ESD,ESD/0011/Angry/0011_000357.wav,Angry,,I'm as bad as I can be.,en,2.168,ESD_0011,M
ESD,ESD/0011/Angry/0011_000380.wav,Angry,,Must a name mean something?,en,2.207,ESD_0011,M
ESD,ESD/0011/Angry/0011_000394.wav,Angry,,Take courage all isn't lost yet.,en,2.718,ESD_0011,M
ESD,ESD/0011/Angry/0011_000382.wav,Angry,,Who is been repeating all that hard stuff to you?,en,2.93,ESD_0011,M
ESD,ESD/0011/Angry/0011_000396.wav,Angry,,They'd never know I'd regular ran away.,en,2.822,ESD_0011,M
ESD,ESD/0011/Angry/0011_000427.wav,Angry,,But I saw you walking.,en,2.332,ESD_0011,M
ESD,ESD/0011/Angry/0011_000355.wav,Angry,,Clear than clear water!,en,1.887,ESD_0011,M
ESD,ESD/0011/Angry/0011_000433.wav,Angry,,Be off now as quick as you may!,en,2.295,ESD_0011,M
ESD,ESD/0011/Angry/0011_000369.wav,Angry,,At the end of four.,en,1.719,ESD_0011,M
ESD,ESD/0011/Angry/0011_000625.wav,Angry,,You shouldn't have pricked him with your horn.,en,2.714,ESD_0011,M
ESD,ESD/0011/Angry/0011_000631.wav,Angry,,He could not help doing so.,en,2.415,ESD_0011,M
ESD,ESD/0011/Angry/0011_000619.wav,Angry,,But show me now your map!,en,1.981,ESD_0011,M
ESD,ESD/0011/Angry/0011_000590.wav,Angry,,Both sides were softly curved.,en,2.199,ESD_0011,M
ESD,ESD/0011/Angry/0011_000584.wav,Angry,,Hurry up; hurry up!,en,1.757,ESD_0011,M
ESD,ESD/0011/Angry/0011_000553.wav,Angry,,I was not grabbed.,en,2.345,ESD_0011,M
ESD,ESD/0011/Angry/0011_000547.wav,Angry,,Fur flew through the air; teeth gnashed.,en,2.922,ESD_0011,M
ESD,ESD/0011/Angry/0011_000546.wav,Angry,,Clear are your eyes and bright your breath!,en,2.477,ESD_0011,M
ESD,ESD/0011/Angry/0011_000552.wav,Angry,,that sounds good.,en,2.33,ESD_0011,M
ESD,ESD/0011/Angry/0011_000585.wav,Angry,,If not; I shall go no further.,en,3.023,ESD_0011,M
ESD,ESD/0011/Angry/0011_000591.wav,Angry,,We have showed his shark tooth.,en,2.224,ESD_0011,M
ESD,ESD/0011/Angry/0011_000618.wav,Angry,,He showed no signs of age.,en,2.218,ESD_0011,M
ESD,ESD/0011/Angry/0011_000630.wav,Angry,,Your path now goes south.,en,2.172,ESD_0011,M
ESD,ESD/0011/Angry/0011_000624.wav,Angry,,Because he was a man with infinite resource and sagacity.,en,4.145,ESD_0011,M
ESD,ESD/0011/Angry/0011_000368.wav,Angry,,Then sadly it is much farther.,en,2.271,ESD_0011,M
ESD,ESD/0011/Angry/0011_000354.wav,Angry,,They went up to the dark mass job had pointed out.,en,3.605,ESD_0011,M
ESD,ESD/0011/Angry/0011_000432.wav,Angry,,A fair jaw cracker dwarf language must be!,en,3.024,ESD_0011,M
ESD,ESD/0011/Angry/0011_000426.wav,Angry,,The hag looked in the stove.,en,2.283,ESD_0011,M
ESD,ESD/0011/Angry/0011_000397.wav,Angry,,please excuse me.,en,1.871,ESD_0011,M
ESD,ESD/0011/Angry/0011_000383.wav,Angry,,This used to be Jerry's occupation.,en,2.424,ESD_0011,M
ESD,ESD/0011/Angry/0011_000387.wav,Angry,,I think it'll encourage me.,en,2.151,ESD_0011,M
ESD,ESD/0011/Angry/0011_000393.wav,Angry,,Story twenty nine a boy and a monkey.,en,3.273,ESD_0011,M
ESD,ESD/0011/Angry/0011_000378.wav,Angry,,She had said; so that one could keep up a conversation!,en,3.879,ESD_0011,M
ESD,ESD/0011/Angry/0011_000422.wav,Angry,,How are you; dear child?,en,2.45,ESD_0011,M
ESD,ESD/0011/Angry/0011_000436.wav,Angry,,And tick a tack too.,en,1.995,ESD_0011,M
ESD,ESD/0011/Angry/0011_000608.wav,Angry,,Mum shuts one's mouth up; doesn't it.,en,2.918,ESD_0011,M
ESD,ESD/0011/Angry/0011_000620.wav,Angry,,Chew leaves quickly; said rabbit.,en,2.361,ESD_0011,M
ESD,ESD/0011/Angry/0011_000634.wav,Angry,,Chapter eighteen; the return journey.,en,2.866,ESD_0011,M
ESD,ESD/0011/Angry/0011_000595.wav,Angry,,Do you think it's a woozle?,en,2.039,ESD_0011,M
ESD,ESD/0011/Angry/0011_000581.wav,Angry,,He told me that I ought to change.,en,2.67,ESD_0011,M
ESD,ESD/0011/Angry/0011_000556.wav,Angry,,Still you owe it a duty.,en,2.362,ESD_0011,M
ESD,ESD/0011/Angry/0011_000542.wav,Angry,,I have had to grow old.,en,1.978,ESD_0011,M
ESD,ESD/0011/Angry/0011_000543.wav,Angry,,Please hire me after you.,en,2.648,ESD_0011,M
ESD,ESD/0011/Angry/0011_000557.wav,Angry,,What am I; I'm a racer; son of god.,en,3.305,ESD_0011,M
ESD,ESD/0011/Angry/0011_000580.wav,Angry,,Your own wife is not at home.,en,2.428,ESD_0011,M
ESD,ESD/0011/Angry/0011_000594.wav,Angry,,Off for the prison ship.,en,2.032,ESD_0011,M
ESD,ESD/0011/Angry/0011_000635.wav,Angry,,The straw; charcoal and the pea.,en,3.022,ESD_0011,M
ESD,ESD/0011/Angry/0011_000621.wav,Angry,,I say I will be emperor.,en,2.501,ESD_0011,M
ESD,ESD/0011/Angry/0011_000609.wav,Angry,,The song is called Ways and Means.,en,2.372,ESD_0011,M
ESD,ESD/0011/Angry/0011_000437.wav,Angry,,A hippo lives in the zoo.,en,2.052,ESD_0011,M
ESD,ESD/0011/Angry/0011_000351.wav,Angry,,The nine the eggs; I keep.,en,2.349,ESD_0011,M
ESD,ESD/0011/Angry/0011_000423.wav,Angry,,how suspicious this fox.,en,2.618,ESD_0011,M
ESD,ESD/0011/Angry/0011_000379.wav,Angry,,Rat came and replied on the leaves.,en,3.017,ESD_0011,M
ESD,ESD/0011/Angry/0011_000392.wav,Angry,,She may mind ye of her.,en,2.232,ESD_0011,M
ESD,ESD/0011/Angry/0011_000386.wav,Angry,,How I hate this foul pool!,en,2.433,ESD_0011,M
ESD,ESD/0011/Angry/0011_000390.wav,Angry,,In which fox loses a tail and its elder sister finds one.,en,4.06,ESD_0011,M
ESD,ESD/0011/Angry/0011_000384.wav,Angry,,A divine wrath made her blue eyes awful.,en,3.216,ESD_0011,M
ESD,ESD/0011/Angry/0011_000409.wav,Angry,,Zero four three a silver shilling is journey.,en,3.103,ESD_0011,M
ESD,ESD/0011/Angry/0011_000353.wav,Angry,,That I owe my thanks to you.,en,2.217,ESD_0011,M
ESD,ESD/0011/Angry/0011_000435.wav,Angry,,Suppose I take grandmother a fresh vegetable.,en,2.789,ESD_0011,M
ESD,ESD/0011/Angry/0011_000421.wav,Angry,,She was born on april nineteen forty three.,en,3.505,ESD_0011,M
ESD,ESD/0011/Angry/0011_000637.wav,Angry,,A voice said: Come in.,en,2.301,ESD_0011,M
ESD,ESD/0011/Angry/0011_000623.wav,Angry,,I'd just as soon swim your way as others do.,en,3.318,ESD_0011,M
ESD,ESD/0011/Angry/0011_000582.wav,Angry,,Will call her Lili; for short.,en,2.437,ESD_0011,M
ESD,ESD/0011/Angry/0011_000596.wav,Angry,,We can not do it sir.,en,2.212,ESD_0011,M
ESD,ESD/0011/Angry/0011_000569.wav,Angry,,But the tune isn't his own invention.,en,2.623,ESD_0011,M
ESD,ESD/0011/Angry/0011_000541.wav,Angry,,I make her quite nervous at times.,en,2.361,ESD_0011,M
ESD,ESD/0011/Angry/0011_000555.wav,Angry,,Fear neither root nor sprout!,en,2.413,ESD_0011,M
ESD,ESD/0011/Angry/0011_000554.wav,Angry,,The song is really louding on a gate.,en,2.82,ESD_0011,M
ESD,ESD/0011/Angry/0011_000540.wav,Angry,,And they were sandy yellow brownish all over.,en,3.57,ESD_0011,M
ESD,ESD/0011/Angry/0011_000568.wav,Angry,,I'll send for Tom to my boudoir.,en,2.343,ESD_0011,M
ESD,ESD/0011/Angry/0011_000597.wav,Angry,,She and i are running a neck and neck race.,en,2.987,ESD_0011,M
ESD,ESD/0011/Angry/0011_000583.wav,Angry,,Why should i care though David's lips were twitching?,en,3.295,ESD_0011,M
ESD,ESD/0011/Angry/0011_000622.wav,Angry,,No admittance except on party business.,en,3.55,ESD_0011,M
ESD,ESD/0011/Angry/0011_000636.wav,Angry,,One two three; where is your breakfast.,en,3.665,ESD_0011,M
ESD,ESD/0011/Angry/0011_000420.wav,Angry,,Tom now let our arrows fly!,en,2.533,ESD_0011,M
ESD,ESD/0011/Angry/0011_000352.wav,Angry,,I did go; and made many prisoners.,en,2.866,ESD_0011,M
ESD,ESD/0011/Angry/0011_000434.wav,Angry,,By hook or by crook.,en,2.247,ESD_0011,M
ESD,ESD/0011/Angry/0011_000408.wav,Angry,,The octopus has eight legs.,en,2.558,ESD_0011,M
ESD,ESD/0011/Angry/0011_000385.wav,Angry,,The name really is the agedaged man.,en,3.029,ESD_0011,M
ESD,ESD/0011/Angry/0011_000391.wav,Angry,,I chose the right way.,en,2.543,ESD_0011,M
ESD,ESD/0011/Angry/0011_000490.wav,Angry,,What an impetuous boy he is!,en,2.79,ESD_0011,M
ESD,ESD/0011/Angry/0011_000484.wav,Angry,,Rare rabbit had a little apron.,en,2.485,ESD_0011,M
ESD,ESD/0011/Angry/0011_000453.wav,Angry,,The elephant and the carpenter is the longest.,en,3.149,ESD_0011,M
ESD,ESD/0011/Angry/0011_000447.wav,Angry,,Confess that you opened the thirteenth door.,en,2.699,ESD_0011,M
ESD,ESD/0011/Angry/0011_000692.wav,Angry,,Why should I purchase my own?,en,2.346,ESD_0011,M
ESD,ESD/0011/Angry/0011_000686.wav,Angry,,Over them swooped the eagles.,en,2.44,ESD_0011,M
ESD,ESD/0011/Angry/0011_000651.wav,Angry,,I'm sure your friends can wait!,en,2.438,ESD_0011,M
ESD,ESD/0011/Angry/0011_000645.wav,Angry,,I know how to obey orders.,en,2.486,ESD_0011,M
ESD,ESD/0011/Angry/0011_000679.wav,Angry,,And his heart wagged with joy like a lamb's tail.,en,3.498,ESD_0011,M
ESD,ESD/0011/Angry/0011_000527.wav,Angry,,Tom fell with a cloven head.,en,2.265,ESD_0011,M
ESD,ESD/0011/Angry/0011_000533.wav,Angry,,Fresh pain seized Paul's body.,en,2.616,ESD_0011,M
ESD,ESD/0011/Angry/0011_000532.wav,Angry,,Age forty five if a day a lie.,en,2.628,ESD_0011,M
ESD,ESD/0011/Angry/0011_000526.wav,Angry,,She just smiled calmly; mother knows that is the best smile.,en,4.071,ESD_0011,M
ESD,ESD/0011/Angry/0011_000678.wav,Angry,,It would be a hard choice.,en,2.118,ESD_0011,M
ESD,ESD/0011/Angry/0011_000644.wav,Angry,,Now I understand.,en,2.307,ESD_0011,M
ESD,ESD/0011/Angry/0011_000650.wav,Angry,,Six was half way down the room.,en,2.455,ESD_0011,M
ESD,ESD/0011/Angry/0011_000687.wav,Angry,,But mom I'm not certain about.,en,2.332,ESD_0011,M
ESD,ESD/0011/Angry/0011_000693.wav,Angry,,And what does it mean?,en,1.75,ESD_0011,M
ESD,ESD/0011/Angry/0011_000446.wav,Angry,,I don't painted tiger.,en,1.722,ESD_0011,M
ESD,ESD/0011/Angry/0011_000452.wav,Angry,,This is Jack; the relatives of Tom.,en,2.66,ESD_0011,M
ESD,ESD/0011/Angry/0011_000485.wav,Angry,,I blinked my eyes hard.,en,2.24,ESD_0011,M
ESD,ESD/0011/Angry/0011_000491.wav,Angry,,Can I lodge here tonight?,en,2.058,ESD_0011,M
ESD,ESD/0011/Angry/0011_000487.wav,Angry,,Let the glass globe be.,en,2.061,ESD_0011,M
ESD,ESD/0011/Angry/0011_000493.wav,Angry,,Pussy can sit by the fire and sing.,en,2.811,ESD_0011,M
ESD,ESD/0011/Angry/0011_000444.wav,Angry,,They found a cow grazing in a field.,en,2.585,ESD_0011,M
ESD,ESD/0011/Angry/0011_000450.wav,Angry,,Well anyhow it didn't rain; he said.,en,2.786,ESD_0011,M
ESD,ESD/0011/Angry/0011_000478.wav,Angry,,Put that rude grasshopper in jail!,en,3.475,ESD_0011,M
ESD,ESD/0011/Angry/0011_000685.wav,Angry,,But things haven't change yet.,en,2.14,ESD_0011,M
ESD,ESD/0011/Angry/0011_000691.wav,Angry,,Enough;you a foolish chatter.,en,2.399,ESD_0011,M
ESD,ESD/0011/Angry/0011_000646.wav,Angry,,You woke me up!,en,1.894,ESD_0011,M
ESD,ESD/0011/Angry/0011_000652.wav,Angry,,Five hundred and one million right?,en,2.483,ESD_0011,M
ESD,ESD/0011/Angry/0011_000530.wav,Angry,,Toast from the bread fruit tree.,en,2.115,ESD_0011,M
ESD,ESD/0011/Angry/0011_000524.wav,Angry,,I pay half a crown a week extra.,en,2.489,ESD_0011,M
ESD,ESD/0011/Angry/0011_000518.wav,Angry,,I said you looked like an egg; sir.,en,2.691,ESD_0011,M
ESD,ESD/0011/Angry/0011_000519.wav,Angry,,Sam waved his arm vaguely.,en,2.357,ESD_0011,M
ESD,ESD/0011/Angry/0011_000525.wav,Angry,,All this we won by our labour.,en,2.949,ESD_0011,M
ESD,ESD/0011/Angry/0011_000531.wav,Angry,,First; issue a reward.,en,2.554,ESD_0011,M
ESD,ESD/0011/Angry/0011_000653.wav,Angry,,I am loath to see him go.,en,2.475,ESD_0011,M
ESD,ESD/0011/Angry/0011_000647.wav,Angry,,How Tom and Jerry went to visit mister Sam.,en,3.27,ESD_0011,M
ESD,ESD/0011/Angry/0011_000690.wav,Angry,,So Tom saw lastnight as it were broad daylight.,en,3.516,ESD_0011,M
ESD,ESD/0011/Angry/0011_000684.wav,Angry,,Another one; ten thousand dollars.,en,3.226,ESD_0011,M
ESD,ESD/0011/Angry/0011_000479.wav,Angry,,A large flat ferry boat was moored beside-it.,en,3.276,ESD_0011,M
ESD,ESD/0011/Angry/0011_000451.wav,Angry,,It's me piglit; help help!,en,2.552,ESD_0011,M
ESD,ESD/0011/Angry/0011_000445.wav,Angry,,Aha what I have we here?,en,2.479,ESD_0011,M
ESD,ESD/0011/Angry/0011_000492.wav,Angry,,Wake up my merry tads!,en,1.99,ESD_0011,M
ESD,ESD/0011/Angry/0011_000486.wav,Angry,,She has eaten the tapioca all of it.,en,2.948,ESD_0011,M
ESD,ESD/0011/Angry/0011_000482.wav,Angry,,I thank you for this mercy!,en,1.98,ESD_0011,M
ESD,ESD/0011/Angry/0011_000496.wav,Angry,,He said to Jack; the chatterer.,en,2.284,ESD_0011,M
ESD,ESD/0011/Angry/0011_000469.wav,Angry,,The owl flew into a bush.,en,2.43,ESD_0011,M
ESD,ESD/0011/Angry/0011_000441.wav,Angry,,We expected Tom would jump for joy.,en,2.529,ESD_0011,M
ESD,ESD/0011/Angry/0011_000455.wav,Angry,,He was killed by an arrow.,en,2.097,ESD_0011,M
ESD,ESD/0011/Angry/0011_000680.wav,Angry,,She keeps saying I'm hers.,en,2.223,ESD_0011,M
ESD,ESD/0011/Angry/0011_000694.wav,Angry,,Lucy; a clever farmer.,en,2.613,ESD_0011,M
ESD,ESD/0011/Angry/0011_000643.wav,Angry,,He is old fashioned but he is the best of men.,en,3.548,ESD_0011,M
ESD,ESD/0011/Angry/0011_000657.wav,Angry,,I owe them five hundred dollars.,en,2.657,ESD_0011,M
ESD,ESD/0011/Angry/0011_000509.wav,Angry,,Such tunes are joy to a dance fay.,en,2.79,ESD_0011,M
ESD,ESD/0011/Angry/0011_000535.wav,Angry,,The new born baby is stolen as we go.,en,2.893,ESD_0011,M
ESD,ESD/0011/Angry/0011_000521.wav,Angry,,I say neither yea nor nay.,en,2.849,ESD_0011,M
ESD,ESD/0011/Angry/0011_000520.wav,Angry,,But if you hadn't done them.,en,1.943,ESD_0011,M
ESD,ESD/0011/Angry/0011_000534.wav,Angry,,We have been fine; haven't we?,en,2.408,ESD_0011,M
ESD,ESD/0011/Angry/0011_000508.wav,Angry,,it looks much better.,en,2.068,ESD_0011,M
ESD,ESD/0011/Angry/0011_000656.wav,Angry,,Please invite Tom if there is not requires.,en,3.09,ESD_0011,M
ESD,ESD/0011/Angry/0011_000642.wav,Angry,,She has a high voice.,en,2.483,ESD_0011,M
ESD,ESD/0011/Angry/0011_000695.wav,Angry,,A whirring noise was heard.,en,2.035,ESD_0011,M
ESD,ESD/0011/Angry/0011_000681.wav,Angry,,She'll be feverish after so much thinking.,en,2.81,ESD_0011,M
ESD,ESD/0011/Angry/0011_000454.wav,Angry,,Here i am whom you seek.,en,2.252,ESD_0011,M
ESD,ESD/0011/Angry/0011_000440.wav,Angry,,And they did push so!,en,2.203,ESD_0011,M
ESD,ESD/0011/Angry/0011_000468.wav,Angry,,Look out! said Alice.,en,2.156,ESD_0011,M
ESD,ESD/0011/Angry/0011_000497.wav,Angry,,And there you'll find a snap dragon fly.,en,2.901,ESD_0011,M
ESD,ESD/0011/Angry/0011_000483.wav,Angry,,I smell the breath of an English.,en,2.651,ESD_0011,M
ESD,ESD/0011/Angry/0011_000495.wav,Angry,,Reed by the living pool!,en,2.071,ESD_0011,M
ESD,ESD/0011/Angry/0011_000481.wav,Angry,,It must come sometimes to jam a day.,en,2.627,ESD_0011,M
ESD,ESD/0011/Angry/0011_000456.wav,Angry,,I guess it's a choice feast.,en,2.55,ESD_0011,M
ESD,ESD/0011/Angry/0011_000442.wav,Angry,,Does the one that wins get the crowned?,en,2.441,ESD_0011,M
ESD,ESD/0011/Angry/0011_000697.wav,Angry,,What are you waiting for? man.,en,2.807,ESD_0011,M
ESD,ESD/0011/Angry/0011_000683.wav,Angry,,You gain for nothing girl!,en,2.257,ESD_0011,M
ESD,ESD/0011/Angry/0011_000668.wav,Angry,,The name of the song is called haddocks.,en,3.35,ESD_0011,M
ESD,ESD/0011/Angry/0011_000654.wav,Angry,,How do you like you dirty bird!,en,2.43,ESD_0011,M
ESD,ESD/0011/Angry/0011_000640.wav,Angry,,There goes the shawl again!,en,2.245,ESD_0011,M
ESD,ESD/0011/Angry/0011_000522.wav,Angry,,I shall say good bye.,en,2.845,ESD_0011,M
ESD,ESD/0011/Angry/0011_000536.wav,Angry,,She jump at the tail and bite it savagely.,en,2.93,ESD_0011,M
ESD,ESD/0011/Angry/0011_000537.wav,Angry,,An hour out of Guildford town.,en,2.209,ESD_0011,M
ESD,ESD/0011/Angry/0011_000523.wav,Angry,,He searched through the box.,en,2.216,ESD_0011,M
ESD,ESD/0011/Angry/0011_000641.wav,Angry,,The end of february fourteenth.,en,2.765,ESD_0011,M
ESD,ESD/0011/Angry/0011_000655.wav,Angry,,The fisherman and his wife see George every day.,en,3.707,ESD_0011,M
ESD,ESD/0011/Angry/0011_000669.wav,Angry,,How could I dig burrows with short toe nails?,en,3.339,ESD_0011,M
ESD,ESD/0011/Angry/0011_000682.wav,Angry,,where are you going?,en,1.471,ESD_0011,M
ESD,ESD/0011/Angry/0011_000696.wav,Angry,,I am going to back home.,en,2.064,ESD_0011,M
ESD,ESD/0011/Angry/0011_000443.wav,Angry,,To buy two pork chops.,en,2.296,ESD_0011,M
ESD,ESD/0011/Angry/0011_000457.wav,Angry,,Tom and Michael woke up next morning.,en,2.882,ESD_0011,M
ESD,ESD/0011/Angry/0011_000480.wav,Angry,,And would spoil my joke.,en,2.346,ESD_0011,M
ESD,ESD/0011/Angry/0011_000494.wav,Angry,,We all see panda on TV or in the zoo.,en,3.019,ESD_0011,M
ESD,ESD/0011/Happy/0011_001036.wav,Happy,,Over them swooped the eagles.,en,2.37,ESD_0011,M
ESD,ESD/0011/Happy/0011_001022.wav,Happy,,A special pot too.,en,1.947,ESD_0011,M
ESD,ESD/0011/Happy/0011_000857.wav,Happy,,Blackbird; and Jay.,en,2.164,ESD_0011,M
ESD,ESD/0011/Happy/0011_000843.wav,Happy,,Pussy can sit by the fire and sing.,en,2.544,ESD_0011,M
